GlobalID,Slope_Ave,Slope_Max,Slope_Min,n_permit_22,n_permit_17
{24DA9564-4707-436B-B6FC-542FA5C24147},12.46435,12.55167,12.37702,0,0
{24DDFEBF-442B-4947-B49D-E97E3A06685D},8.326751,8.805429,7.848073,0,0
{24DE0FD0-2239-4346-9F6E-863022B400B8},4.275084,4.275084,4.275084,0,0
{24DEB160-66DD-4827-AA89-AFDAC2A9B0F2},19.30509,19.30509,19.30509,0,0
{24DF8753-0C47-44BF-B71C-579E479A523C},9.92733,21.21915,2.102443,0,0
{24E1BAD9-B090-4AF2-881C-0000BBEB96AC},7.536963,9.833465,3.962874,0,0
{24E252F9-8996-4C25-859E-4A6FC75F0BCB},3.145112,3.82517,2.076667,0,0
{24E2E07C-AA68-4E60-8EE1-06053CFAB39D},5.4591,6.225406,4.692793,0,0
{24E41D9F-A89E-4130-BA13-4DA03BAD5295},6.164798,13.3,0.7344942,0,0
{24E51024-38E7-450B-88B9-054B4E2DAA2D},0,0,0,0,0
{24E61224-2746-442F-ABF0-4FA5D44D57E7},4.239117,4.915313,3.839165,0,0
{24E8484D-037B-4E44-AC89-57D6F68377FF},11.78139,19.85038,1.85759,0,1
{24E9291F-C6D8-4846-870D-EE79224042D8},3.182928,4.410698,2.202518,0,0
{24E95DCF-CBDA-4D0E-974B-7B2313B67FC3},7.53747,19.02466,3.297676,0,0
{24E9CA71-B86B-4F50-AED7-E0C580B3B162},7.929384,13.83466,0.6569588,0,0
{24EAC761-7AF2-43AF-B35C-6EF407702D31},15.74681,24.32577,10.2056,0,0
{24EBD8AA-F442-4992-9E65-2934BDA6CC8D},10.56861,13.05598,7.455642,0,0
{24EC6F0A-D88D-4A5B-8932-EC8883AF4436},10.83661,23.62034,1.313745,0,0
{24ED7633-77B7-4EE2-955C-399E5498E52F},6.830427,9.390223,1.393406,0,0
{24EDBD65-2725-41F5-8DEC-C33A5B8D90F2},18.78653,20.1587,17.79201,0,0
{24EE4F93-6789-422E-9EE5-0FF349C521B3},24.05205,27.50125,21.59803,0,0
{24EEC889-D8CD-4B8F-86D2-215820015090},15.76236,28.33374,1.393406,0,0
{24EEE86A-F037-4966-B3C2-5B7535AFA421},17.64047,21.65755,14.71407,0,0
{24F200C8-9108-4EC5-A63B-5EDD85E333CA},13.40927,15.39953,12.3072,0,0
{24F2FC4F-6264-4C9F-BDDD-C83A66012516},8.668242,10.84729,7.017756,0,0
{24F4158F-2D09-44CB-ACDE-756D94A01435},12.62394,20.65889,2.80441,0,0
{24F4F7AA-6332-4B4E-9499-BF9167D35510},13.4002,13.978,12.82239,0,0
{24F5D318-CBEB-49B5-81E8-ABF9D2459099},3.097588,3.548659,2.646518,0,0
{24F66CCE-6C48-44A0-9BD3-15483D47BB2D},9.859091,16.05933,6.621851,0,0
{24F7083F-A2EC-432D-9071-95110A306F2A},4.108957,4.108957,4.108957,0,0
{24F9038E-E00D-4DBD-AA03-69FCED218BEC},10.88459,12.3072,9.461983,0,0
{24FC71FC-ABF2-4FB9-8FEF-7F114D52E937},20.02741,29.87877,7.218233,0,0
{24FC84AA-DE2A-4691-A9C6-9461D243EEDE},17.64372,33.86419,4.262538,0,0
{2500D824-4ECB-44CB-996A-87552F60E590},8.887369,9.505855,8.15679,0,0
{2504AC66-31E6-4292-BAD1-D8DC593F5BA1},9.858193,18.18812,1.038675,0,0
{2505865D-2C90-4FAA-80FB-FF3ED7355B66},4.27263,6.549407,1.768431,0,0
{25073C6D-3AA1-4689-89F9-C055AE2A0B3B},11.69018,12.27419,11.34208,0,0
{25088F38-CDF2-4C65-AC63-29DA342F0D80},14.32428,15.76608,11.34659,0,0
{2509273A-5F9F-400A-A7BC-9C4B1E4A3792},19.01661,28.66195,0.3284902,0,0
{2509D36A-32EA-440D-8C0C-85EE81B764B0},11.88715,11.88715,11.88715,0,0
{250C33D4-63AD-4C3F-BB91-17E4B032B0C6},15.601,24.27032,3.281346,0,0
{250CD976-501C-40C1-9648-16DA0975AFB7},17.84608,25.23859,5.71784,0,0
{250E0FC9-660B-4779-99E4-853012543FE7},9.430764,13.90296,5.576374,0,0
{250E4355-028F-411A-A52E-B89EE80140F5},9.623578,11.73614,7.305496,0,0
{2510A67D-0E0E-4090-AD3F-B2F927E2BA56},6.458468,9.953978,1.99734,0,0
{2511DC77-E61D-4559-BACC-D206DBF61562},1.99734,1.99734,1.99734,0,0
{251271A9-D037-4D8D-AAC7-F35DC2A04227},22.10923,23.38726,20.66982,0,0
{25128076-8738-4AEB-9FA1-828B3FFBEAAA},3.157485,3.667655,2.706814,0,0
{2515F88E-3737-487A-9ADB-B6302DCB9A3A},14.42389,23.77683,0.3284902,0,0
{25187929-3A17-4994-AFCB-475447E36C03},20.78788,22.77958,19.69263,0,0
{251A297C-0A0C-4BF2-9DA3-0947FA01727D},7.81347,8.894003,6.732937,0,0
{251B8CAD-B91F-41C2-B0A6-01C91422811D},8.145468,10.03689,6.541306,0,0
{251BE0CE-5B2A-400E-9F54-C0092F26A41E},10.72419,19.6342,2.321531,0,0
{251E8BCE-FBA5-49C2-8E46-1C22EEAAA1D8},12.63603,16.56903,1.354162,0,0
{2523F9B0-B76B-47E0-8652-E0FA77FB55BD},22.38077,31.61212,2.298223,0,0
{2524CD78-B5DA-4515-88FC-E34F91E170F7},16.9601,28.43088,2.500146,0,0
{25254336-C130-40BB-9203-EE713AFD5E5B},14.92542,17.81062,11.04906,0,0
{25255EEC-2E41-4764-A037-C16D0525BA95},18.11181,23.64923,11.9937,0,0
{25263BE0-2928-4AD5-858A-95BE59540131},7.771287,17.30474,0,0,0
{25291EE0-8BFB-45DE-A3A0-1E451590DA1E},8.692466,12.48701,2.97197,0,0
{252949A3-B4BE-4629-83A6-84099367F325},17.48472,34.49526,1.184233,0,0
{252AFB86-9C9F-434F-979D-A5AAEAE588BA},6.751224,12.82239,2.367454,0,0
{252CE0A0-4115-43B7-AF3C-7474C84F5856},11.57959,16.23041,6.250946,0,0
{252D4AB7-D3B0-4D3A-98EE-2E804F652608},14.3559,20.76349,1.768431,0,0
{252DA910-FB7C-44C9-ACE3-2EE149E8186A},26.48166,31.03745,21.97586,0,0
{252E0A5E-8D7D-4F55-9CFF-67F72962EEA4},25.68184,28.45238,23.67808,0,0
{252E9CF8-3D41-4DE8-A925-D799A5BD09F3},11.28428,26.32134,0.7344942,0,0
{252EF8A6-54F7-42DF-91EC-B8DAFA348C2D},11.78476,12.60394,11.25597,0,0
{25311062-5C36-4AEA-9D76-67126FA67417},7.59064,8.894003,4.553967,0,0
{2531A17C-E124-4981-B044-60A8A18D2714},19.08925,21.13249,16.97292,0,0
{2534EE40-D24B-4353-A7AD-8EABBAD2F4FD},8.755062,9.194036,8.316088,0,0
{2536FA78-7257-4BD1-80DC-2FEEDD20B2D9},13.85267,13.85267,13.85267,0,0
{25396C07-FC01-4EE3-A497-3127CF6D6079},16.4994,16.6733,16.3255,0,0
{253A68C5-1F6B-46CF-B6DD-4F2A6CAE0871},11.44717,15.09403,7.848073,0,0
{253A808D-86FB-4351-BFAC-5598393C07F2},8.681288,16.09553,1.184233,0,0
{253B0811-DF57-4A8A-AE28-ECE1AD62A2E2},10.56576,11.25597,9.875563,0,0
{253CE5FC-FB7D-4E54-AEEC-8039B7B1A378},22.50487,24.305,20.70474,0,0
{253E4C6D-AC28-4E8B-ADF8-3A2632595DC4},9.217678,14.20387,5.012164,0,0
{253EBFF6-59DB-43D1-A1B6-7277D207A564},8.303463,8.303463,8.303463,0,0
{25464F2C-E10D-4094-9965-8B6129D8CE0E},2.134065,2.62611,1.642019,0,0
{254738E5-81D8-4041-A8EE-775EF7A205F1},2.969371,3.548659,2.390084,0,0
{25485280-E856-4D59-872B-F52CE9C54B48},7.72768,8.259114,7.196245,0,0
{254B4A22-3027-4297-B2B3-5226D04D4F3F},9.051114,9.051114,9.051114,0,0
{254B780B-3963-4236-AA64-CC2E3861C4E3},11.17411,13.16719,9.953978,0,0
{254C93C7-BE7B-45F7-B563-1EE60AD761D6},14.37853,18.39358,10.97914,0,0
{254EEB17-45E7-4457-9765-83EB140A8066},13.71451,13.83105,13.59798,0,0
{254F9EF5-3EDF-437C-89AA-CC55BBB946A4},20.99342,26.43867,5.60496,0,0
{254FDC85-3795-4062-A5BC-A300FE6A143A},6.930504,7.455642,6.20832,0,0
{25502975-E745-4EC0-8305-75D1BAA10BBF},4.573361,4.871637,4.275084,0,0
{2550FEF0-5A20-486E-827B-122C7C6E5FE3},3.949322,3.949322,3.949322,0,0
{25511989-755A-40EE-89C1-E073CD84A448},13.07474,25.57825,0.3284902,0,0
{25515B4B-8310-459F-A4BE-AF8CA9CCC44A},15.36761,29.3504,1.99734,0,0
{2554C6FD-33F8-47B8-9435-9C633B3789F5},14.78008,18.24234,11.87429,0,0
{25551CA2-B248-4673-93C7-F703B3F67B90},10.88186,14.39811,6.492484,0,0
{25554FDA-858B-4C33-A6BB-69FCE6DA9D08},18.92198,22.10178,13.978,0,0
{255A8A13-A2FD-4158-B7F1-746DE0C9631E},7.976594,8.105116,7.848073,0,0
{255BB6A7-4E1C-4980-BBCF-A93235F9A285},9.436029,11.61377,6.949591,0,0
{255C512B-0C0E-4C87-BEDC-EA3BB72F9AE8},3.767591,5.128005,2.62611,0,0
{25606301-D6AC-4167-A366-2414A0826063},12.57606,13.36396,11.78816,0,0
{2561A641-0299-48F8-9AF2-073C556C9E8C},8.911631,11.93843,6.148131,0,0
{25625260-2218-4546-BF27-EED1C8052C8F},12.48986,16.94467,9.614593,0,0
{2564366A-C244-42BB-9D00-556A3E472F11},14.76836,17.12449,13.4201,1,0
{256506E6-D121-4B54-A5AB-16203AFF5E73},6.015052,13.70051,1.914718,0,0
{25689C74-6225-42BB-AAFB-597DA76B60A4},7.638879,10.27626,5.001497,0,0
{25695C3B-AE49-4D96-95E5-538AEF81DA36},10.35335,20.73523,1.184233,0,0
{2569A1D8-6426-4B54-87E8-1D68D6E9D369},2.586252,4.312499,0.7344942,0,0
{256BD4E5-A774-4E3C-9CE5-E91377E24A4E},10.16909,13.86346,7.040324,0,0
{256CC6D8-B3F8-47D0-BC2A-D6DF165DA3A7},16.60975,24.89667,7.519032,0,0
{256D73A5-A425-4B06-A2B2-C8565A96CDD0},2.076667,2.076667,2.076667,0,0
{256E1FD2-8D2A-4C50-B5C4-5B452162CAD8},17.74517,26.19237,9.395763,0,0
{256F0D82-F2D2-4CA8-AB29-4F6FE5BEB068},5.933968,8.899875,2.823523,0,0
{257004F3-BCF8-4F9E-BC8B-88A673F67382},9.142584,9.211026,9.074142,0,0
{25709E9B-594B-4721-A8A1-A9F836255A42},12.25559,25.57825,3.231857,0,0
{2570EE0E-8587-492F-A9C6-F29583F4965B},7.403187,13.70051,4.692793,0,0
{2571F102-1CA1-46B4-B5AA-DA7BC2169732},15.63506,20.22411,8.607149,0,0
{2572EE6B-0ABA-4D5E-9D48-2C85F8D9E6EB},33.83717,37.39513,30.19972,0,0
{2572F104-7681-469F-9094-E353858455E6},13.14045,13.14045,13.14045,0,0
{25742232-15C1-40BE-90EA-26F76B9EFC57},13.71997,23.21574,5.652275,0,0
{25745E87-6E2F-4BF7-AE85-44219438316C},3.067376,6.443278,0.9290393,0,0
{2574AE40-FD25-461E-9CE1-042AD06E0B78},22.80281,30.75004,10.79024,0,0
{2575AEE8-CB6B-4C62-A34C-7E6964274EE7},16.6868,21.48659,12.19538,0,0
{2575DAAF-3049-48A2-BD55-48A726660DC0},3.737753,6.293273,1.642019,0,0
{2576919C-2A51-4F6F-A837-2929F6C6A3BE},5.110919,13.26221,1.468747,0,0
{257876FC-11D5-46A4-A02A-3691D2861521},14.22911,17.90595,8.697871,0,0
{257B18E7-F1BB-4BD0-9AC6-8B40E796F878},10.20531,12.15785,8.252758,0,0
{257DA4F6-6274-453A-97B4-4E3CA4689EF4},6.740799,6.740799,6.740799,0,0
{2580853C-DF43-43E0-B5BF-9976EA7F3AFE},5.836134,6.492484,5.179785,0,0
{25815877-9552-4F86-96EA-8D3C30EF5982},18.60693,18.72877,18.48508,0,0
{25833D16-5724-44BD-8B1C-0890319D5C54},21.0382,25.76921,10.49499,0,0
{25834B35-CE05-4FC4-8604-ED78E0600AF4},11.19443,12.32778,9.211026,0,0
{25838A02-752C-4C01-8AF0-CCDBB3138387},6.621851,6.621851,6.621851,0,0
{25877576-93A1-447D-81B4-7D17E4704C50},10.80171,14.65691,7.341536,0,0
{25882A78-787B-40E0-A95D-F3CAAAAA2DD9},8.000713,8.000713,8.000713,0,0
{258988C9-4960-43B9-8E9F-192A97153F58},20.3363,20.65014,20.02246,0,0
{2589A1AA-D55D-4E5A-9279-A3243F619914},13.89317,22.19703,1.768431,0,0
{258E3812-DEF7-4232-ACA7-83DDD9231B6E},10.18068,12.39338,8.607149,0,0
{258F75A8-CC69-4163-A6E1-4DFD45307449},4.313972,5.71784,2.367454,0,0
{25906396-FF8A-4433-A8DE-D5DDB1E72B07},9.559851,9.657719,9.461983,0,0
{25949CB6-A84A-4EA0-9DF2-638792E7F74D},4.42886,4.658482,4.199238,0,0
{2595087C-4612-42F1-9290-9BF044FEF0EB},15.54681,16.48737,14.60626,0,0
{2595CE58-72EA-4F95-93A9-D55745B70439},22.58973,22.58973,22.58973,0,0
{25989CA3-C11E-40E4-807E-DFBE67CF3843},21.58363,21.58363,21.58363,0,0
{259ACE45-F98C-4968-8ADE-ED68B060F183},8.804792,17.13007,0.6569588,0,0
{259D1422-D2D3-49BA-BAD3-3A59A3C78767},4.458975,4.458975,4.458975,0,0
{259F197B-6B9A-480C-8ECF-503E8468A005},7.550986,8.176078,6.352043,0,0
{259F2FBB-6924-4A23-BB87-1F1EBC038449},14.75237,17.90858,12.4789,0,0
{25A26BE2-EB42-4488-909B-DE3EBDFBC675},16.07341,18.53062,13.85267,0,0
{25A281EB-00ED-428B-B27C-F71D508F9832},12.04678,14.10557,9.70599,0,0
{25A30C2E-0D30-4EB4-8689-6F6411469511},17.81003,22.15146,10.17515,0,0
{25A7C9F4-65C2-4143-9361-48072D32445B},4.874262,8.533835,0,0,0
{25A804CA-6027-4B53-B409-5FA2755C1477},7.201893,9.663095,4.565701,0,0
{25AA01B9-2F10-44EE-B2F5-F870F7353EAD},9.383009,15.46925,4.003251,0,0
{25AAB5A1-F125-434F-B72A-BC12BCF07F7B},15.91765,16.69924,15.32623,0,0
{25ABF477-9AE1-4FD8-86EA-D0294838B816},10.58682,10.73286,10.44077,0,0
{25AC08C4-F638-4074-B390-72AD91E7BB9F},22.71272,22.71272,22.71272,0,0
{25ADC126-02FE-40B3-8451-81CBF37714DF},5.07451,5.71784,4.173645,0,0
{25AF32B0-5B32-47CB-BBED-8DCAEDE1EF8C},12.90793,14.74088,11.93843,0,0
{25B20168-E9CD-49E4-9043-B6972F53264A},12.27687,16.1886,8.775692,0,0
{25B30896-517B-4D68-B9F9-F4A50A9F0774},7.598454,11.63134,3.989838,0,0
{25B313F5-0444-43D4-A341-9200498361F5},4.959995,6.20832,2.953825,0,0
{25B4234C-8492-495E-89F6-18E18E3F2D80},20.48706,29.97583,6.293273,0,0
{25B4A5CC-8BBA-4D43-BE76-A124AF4ECAEF},14.15233,17.02644,12.61997,0,0
{25B6437F-B521-4E2B-BCD4-01130C428894},6.497904,9.614593,2.706814,0,0
{25B693B6-C008-4E13-A77E-AC03DF262CE9},16.76528,26.09962,5.801021,0,0
{25B9067B-1D4C-45CE-94A5-F35B6AD57C1C},15.41858,15.41858,15.41858,0,0
{25BA174C-24FA-4B5B-9525-92F801073759},12.77904,12.77904,12.77904,0,0
{25BD2251-F974-4FBF-8BE9-82129E38F40A},10.46674,10.80929,10.12418,0,0
{25BF5BB8-0099-412D-AAB3-972CBB05B36D},16.95011,22.16733,11.14614,0,0
{25C283C6-3F31-455C-AD62-21D3104E800C},13.53002,16.17962,10.88042,0,0
{25C5879E-70F8-4AD0-99A8-0466F3A039D3},10.359,11.73614,9.216683,0,0
{25C8219D-B702-4D67-B156-78186E1D4909},7.169934,16.35803,1.354162,0,0
{25C8AC05-2F11-494B-B15C-20DA12257664},8.692729,10.88514,4.871637,0,0
{25C919D9-8E8E-4EE8-BBAE-E164702FDD3D},16.42672,16.79108,16.06235,0,0
{25CD8A27-7F98-4CD5-AC06-C49757C879D7},15.62008,15.62008,15.62008,0,0
{25CDAAC1-E021-48E8-BD05-D8E676B6D638},10.11959,15.275,1.642019,0,0
{25CDB893-6664-463A-B6D1-90CB5A57A75E},14.9814,15.88907,14.27707,0,0
{25D07217-A6B9-4DB8-9477-4C50892FA7CC},9.596864,11.25597,8.072643,0,0
{25D1D333-4BBA-417F-BAA9-84C145367C69},14.84969,25.77395,5.332046,0,0
{25D33FD1-7DCD-4382-A032-01E74688DB66},11.32255,20.78736,3.297676,0,0
{25D49C61-B527-4D72-8C53-3B23E0D937F8},6.669694,6.669694,6.669694,0,0
{25D8D006-0ADA-46E8-A3B7-21A23929D1D4},17.39313,20.92979,11.9937,0,0
{25DA9793-349F-4159-9E47-C974E362FDF9},4.900588,10.49499,1.768431,0,0
{25DAA6A2-56AC-4264-9231-0798C30EA231},7.275358,11.87429,2.785167,0,0
{25DD248B-A4D9-40AB-959D-91C9E7B2F7D4},7.540038,7.540038,7.540038,0,0
{25DDC900-AE82-4988-9573-58980BAD0058},12.73499,17.91914,6.113464,0,0
{25E0E0F9-FF43-45FB-8653-1A5C80DBE0E9},15.69882,16.07141,15.32623,0,0
{25E11E3C-50CD-4B7C-A9A6-6A0A629E40E5},6.831939,8.000713,4.458975,0,0
{25E13F93-3A13-4CDE-9ED8-D732A3E7DCD3},3.485315,5.566812,1.354162,0,0
{25E4B2FF-A4CF-4DD3-A868-5D25A2B9C54A},17.31408,27.45137,8.852785,0,0
{25E4C35C-8245-4EA2-8B3F-0AEBC76949C5},9.299451,11.5653,6.148131,0,0
{25E50985-FCD2-4E1E-85BB-07E2A31A284E},7.41792,10.5733,4.262538,0,0
{25E72EAC-85B4-497B-8072-0073BE40A5EA},14.84915,24.47726,1.642019,0,0
{25EA1385-0C65-4356-984B-2C9149385C08},8.309038,9.125731,7.341536,0,0
{25EA8422-1BA3-4C24-9CED-27B31FC826C8},13.41554,21.60626,0.7344942,0,0
{25ED1360-1430-4FAD-9047-ECD649CEDC11},8.032462,10.88514,5.179785,0,0
{25EF13F4-80EF-42EE-B0B8-FE0855CAAB83},2.727399,3.378131,2.076667,0,0
{25EF626F-29AB-40C7-BFD4-3453ABE49975},16.40556,17.74137,14.44962,0,0
{25F0B9B7-3889-42D3-876D-9356DFD9EECD},12.79877,12.79877,12.79877,0,0
{25F0E353-1DC1-4516-9FEC-4FA22301CEE7},3.124802,3.623494,2.62611,0,0
{25F16135-9C70-4B7E-82A3-2D74E1E0994C},14.37425,14.98616,13.76233,0,0
{25F4D4F9-A8B3-4A0E-B24E-C680AF6F4298},11.57834,13.14045,10.01623,0,0
{25F60E53-CEA3-4385-B259-429D1D5AA506},8.051468,10.46052,5.012164,0,0
{25FA23E9-E526-4CA6-955D-01C2C85B393D},0,0,0,0,0
{25FABC73-8BE5-46C0-91C4-A3B7878BDA12},10.94006,16.78536,3.025747,0,0
{25FBEA07-2D38-4BC0-8EE8-5A8D5FB624D3},11.67833,14.4975,7.623457,0,0
{25FCEC0A-2E5F-4269-BA55-8827626C0053},9.237818,13.37896,5.096679,0,0
{2602BFED-982B-4ED8-B9F8-E8B17D336DED},14.04109,15.61695,12.89297,0,0
{260729EE-FDCE-4968-B063-6EAD52E7E223},8.548455,12.63998,3.82517,0,0
{26077CC4-DFB8-4937-997E-049D3BD3736C},7.910009,8.059615,7.760402,0,0
{2608AC9C-CC27-4DFC-81FB-92854B445402},12.78897,17.88746,6.034711,0,0
{260CAE00-62A0-4EED-9BF9-AF134C38D058},10.06035,10.90401,9.216683,0,0
{2611C2D4-520C-4086-9C41-3B9DFD72603D},18.10266,19.03198,16.40521,0,0
{26132F96-6549-4C9A-876A-9A4E7ED89096},9.373914,12.01489,6.732937,0,0
{26143AD0-97D1-430A-A949-D26429860BE5},5.769843,12.04026,1.038675,0,0
{26143CFB-F197-4BB7-BFE3-96FC3F45C9E5},13.60469,28.84005,1.674519,0,0
{261472BD-5DFC-45C0-A64C-D4266D4DC85D},12.37878,14.38089,10.26116,0,0
{26168300-6C42-4ACF-9BE3-BD4EDF75E8FA},11.44845,14.81763,8.775692,0,0
{26174B6A-0441-44E5-9CE6-2E5342664A0F},2.14711,2.935566,1.184233,0,0
{261A5CE2-03D0-416A-8420-B88FF661D648},7.167787,13.67862,0.6569588,0,0
{261AB26B-9187-45A0-8A52-92018BF0C698},24.59783,26.09807,23.22501,0,0
{261B3916-125F-4D4F-BEB5-99D44EA06D90},7.267336,10.01623,5.332046,0,0
{261C338E-764B-4F06-8BEF-A4D1C945C51D},12.31008,14.57577,11.03046,0,0
{261E9CFE-82B2-47D2-9C99-117555E41D93},18.73712,26.66036,7.166818,0,0
{261FE584-15A1-428A-B5D0-A038DAF1E40B},13.02107,25.09577,5.291881,0,0
{2623F6A4-0FD4-483A-817A-664DC0A4045E},7.280855,17.30199,1.674519,0,0
{2624A2DF-EB40-432A-8792-862F02223E94},7.601503,7.86147,7.341536,0,0
{262688AD-6E64-4DDF-B88E-B3478A2B169A},11.2423,11.2423,11.2423,0,0
{2628A36C-656E-4CDE-8660-9D3194E56948},5.830989,9.489428,2.202518,0,0
{2629C306-3746-48EA-AFCA-15CFC93B0790},0.4645502,0.4645502,0.4645502,0,0
{262B8255-4F59-475C-AA44-A62DFC795F8D},4.220889,9.323457,1.914718,0,0
{262C53B1-AEA1-4C8D-8DF8-B55FB375A548},14.82437,23.0461,4.275084,0,0
{262E2E2C-217E-467B-9BBC-9C4EADF25E5D},4.424079,5.566812,3.281346,0,0
{262F34F3-7710-4091-850E-2DC113A994A6},16.70579,26.32898,0.4645502,1,0
{262F9F60-5586-4448-A53F-1C4C998F6C86},15.4597,20.26008,11.32401,0,0
{262FB8E0-8CBA-486D-9C6C-C2DA9D2750B4},14.42399,15.84308,13.26221,0,0
{26304E49-7723-4466-85C5-80F6F7C5E132},14.54356,16.95033,9.571257,0,0
{2631E2E0-6D94-4DF5-9422-F610DF257954},9.134266,11.2787,7.848073,0,0
{26321287-320B-4906-9391-7C65E3D1674F},8.182497,8.182497,8.182497,0,0
{26379104-8425-43F8-BBFA-41F326112C5A},13.04315,16.13163,9.70599,0,0
{2639943C-121E-48B4-942B-6F1205E8971F},4.492662,7.894857,0.6569588,0,0
{2639D246-3358-4812-A548-B5C93ABB7076},6.742402,9.912239,2.646518,0,0
{263E352E-C0FA-4EA1-8A1C-309EF580F65D},8.233659,8.233659,8.233659,0,0
{263E52BD-E436-4096-A0C2-60E5089F4723},10.18023,10.18023,10.18023,0,0
{263F1AC6-0F8F-4AE1-B8D0-C7E808FF5870},14.16547,21.68416,3.025747,0,0
{2642167A-16C1-4B02-8405-56D834CD5139},19.22355,21.5486,17.52341,0,0
{2645A71E-FB4D-4337-9010-BB55DDF5A694},25.19884,25.79923,24.59845,0,0
{26462595-4185-483B-A214-E703252EC488},22.54079,28.32698,14.38089,0,0
{2647E0A4-D8DF-47FF-8B12-5948C2B85A76},4.151833,4.692793,3.487623,0,0
{264D0547-EDE5-474F-B599-FE11A7BE931F},9.259208,13.978,4.726852,0,0
{264F74C5-8325-4228-8B72-EC1F5BFA07FE},4.11745,5.241232,3.487623,0,0
{2650526E-5A77-4582-BF50-CBB33684C873},12.69902,26.32898,3.281346,0,0
{26505770-9B90-413B-B245-9E4876E06611},17.18064,19.22826,15.13302,0,0
{265092FD-9AE4-4B17-A4EB-75B5AC13A0D3},13.69839,24.5337,7.760402,0,0
{2651CD9D-BE45-4C67-B838-2D38A67F5F45},9.010988,12.29483,5.727144,0,0
{26557C6C-A48D-4868-A993-722A6B305723},12.87565,14.52478,10.12418,0,0
{26578784-77E3-4224-BA02-0225EDE7D984},11.06685,17.11611,6.934349,0,0
{26588234-9B0C-49B7-A5E5-6582B43F973F},5.653318,6.613842,4.692793,0,0
{2658A697-AC9E-40DC-9CAA-B85ADA6645D9},8.217418,10.79024,4.915313,0,0
{2658D007-58F6-45D0-9592-5344F889B265},14.43885,26.6888,1.468747,0,0
{265AB8A6-1F89-497D-8051-1B38BCBD455B},6.012736,9.748681,3.949322,0,0
{265AEDB4-6BCE-4CFF-AB3F-F3587BD00615},13.01351,13.01351,13.01351,0,0
{265B57E6-9C40-4D4B-B3DC-9BEFEB9114B3},11.60132,34.19937,0,0,0
{265D657D-7FB2-4361-A767-DAE00EDD423A},9.085634,9.085634,9.085634,0,0
{265E284E-9917-42EE-BE36-3DEB57427BBF},20.00118,22.5878,17.89539,0,0
{265ECAE5-93F1-413C-BAB0-2FBE65975D47},16.98814,18.1207,15.54174,0,0
{265F52BB-22AF-49C4-83E9-1D197451F587},7.008082,13.3339,3.281346,0,0
{26601E42-DE9A-4287-B412-0A3C3AC74158},15.23521,16.9701,13.07139,0,0
{2662FA8D-DCF0-4CCB-B1CE-BA988AEB9D30},6.76505,8.745848,3.740084,0,0
{266419AE-AE2E-4553-BC87-99C0AF657423},3.382916,3.740084,3.025747,0,0
{26661CE9-3352-4DFF-8238-D9D79E6EAEF2},19.95803,30.12341,6.017067,0,0
{266734B5-3AC2-4740-A7AC-B9468C2D2C65},16.82489,19.68329,12.99416,0,0
{2668770E-F940-43A9-8DD4-BC03412ED133},4.535272,11.19663,0.6569588,0,0
{266C1878-1C94-46FB-B131-0AB527B06C02},5.756045,19.24029,0.3284902,0,0
{266CB048-822B-41C6-9C7D-A7D50A082C99},6.11359,17.00393,0.6569588,0,0
{266DC92D-1176-404E-82DD-93C440002BCC},2.904865,5.79184,0.3284902,0,0
{266F91B2-D051-4F7A-AB1E-78D75DF7E3E9},20.17685,23.93357,12.35653,0,0
{266FA07A-B081-42B1-9EBB-C8CE54D12490},12.87717,17.44727,8.576682,0,0
{26709566-151B-45D9-A196-68870D646F9B},12.85538,15.94099,6.613842,0,0
{267104C4-BA50-42E2-B6AB-1B1262F0C1CE},9.418047,14.39811,3.378131,0,0
{26722BD8-57FD-4EF6-B0EA-556288055590},4.957019,8.059615,1.970186,0,0
{2672AC7B-5967-45E4-8B2F-EB145335121A},10.29019,14.76429,2.500146,0,0
{267494AF-7691-4785-B791-A157DF2FA60D},15.74052,28.38778,1.038675,0,0
{26769553-AD88-4FB7-A1FA-731C81F53C14},18.49406,34.10812,0.3284902,0,0
{2676A01C-6706-41EC-80AC-0F997AFE8BA2},12.57608,16.92486,9.891299,0,1
{2676C716-1A96-4254-8E97-0158CDC93025},20.59669,28.97075,16.08348,0,0
{2676E9D1-3CDA-44A8-B2E7-692E434406ED},25.88876,28.33916,23.27497,0,0
{267813B8-EFCB-450A-9473-2BC8738C4320},1.560075,2.076667,0.9290393,0,0
{2678A27F-231C-4425-8F6C-550F79EC5ED6},5.571142,5.901052,5.241232,0,0
{267B03A7-D4A9-4748-B286-F18B862F5696},16.02303,16.02303,16.02303,0,0
{267B1480-BEE9-4402-8E72-FB6D3324CFFE},9.001629,11.78816,7.848073,0,0
{267B5415-7945-4137-8F78-35B487AB1FD7},19.55169,29.64046,9.010662,0,0
{267CF8CC-74FB-45EC-A0FA-0C1006E70CC8},24.85631,35.29179,13.46854,0,0
{267DD9EB-9A4E-4843-AB17-C39B39FEC0C4},17.62505,26.08101,1.184233,0,0
{267DEFC2-774B-425C-A3F4-6110E454FECE},10.3686,10.80929,9.927914,0,0
{26809F75-884F-4228-B357-5C75A3DCA8AE},8.276296,13.94947,2.321531,0,0
{2680D64C-7707-44CD-A07A-DB342F1D3E91},13.01351,13.01351,13.01351,0,0
{268160E0-4A57-436C-83D8-FBECAD4EAE55},13.66112,17.13007,9.267424,0,0
